11,12;Sep 14 2016;42627
11,30;Sep 15 2016;42628
11,00;Sep 16 2016;42629
11,19;Sep 19 2016;42632
11,16;Sep 20 2016;42633
11,28;Sep 21 2016;42634
11,31;Sep 22 2016;42635
11,20;Sep 23 2016;42636
10,94;Sep 26 2016;42639
10,89;Sep 27 2016;42640
10,91;Sep 28 2016;42641
10,96;Sep 29 2016;42642
10,86;Sep 30 2016;42643
10,81;Oct 3 2016;42646
10,78;Oct 4 2016;42647
11,23;Oct 5 2016;42648
11,38;Oct 6 2016;42649
11,31;Oct 7 2016;42650
11,37;Oct 10 2016;42653
11,36;Oct 11 2016;42654
11,52;Oct 12 2016;42655
11,19;Oct 13 2016;42656
11,37;Oct 14 2016;42657
11,64;Oct 17 2016;42660
11,87;Oct 18 2016;42661
11,92;Oct 19 2016;42662
11,89;Oct 20 2016;42663
11,94;Oct 21 2016;42664
12,09;Oct 24 2016;42667
12,06;Oct 25 2016;42668
12,16;Oct 26 2016;42669
12,13;Oct 27 2016;42670
11,85;Oct 28 2016;42671
11,77;Oct 31 2016;42674
11,59;Nov 1 2016;42675
11,30;Nov 2 2016;42676
11,25;Nov 3 2016;42677
11,07;Nov 4 2016;42678
11,34;Nov 7 2016;42681
11,51;Nov 8 2016;42682
11,76;Nov 9 2016;42683
11,77;Nov 10 2016;42684
11,76;Nov 11 2016;42685
11,85;Nov 14 2016;42688
11,74;Nov 15 2016;42689
11,60;Nov 16 2016;42690
11,41;Nov 17 2016;42691
11,25;Nov 18 2016;42692
11,23;Nov 21 2016;42695
11,65;Nov 22 2016;42696
11,30;Nov 23 2016;42697
11,25;Nov 24 2016;42698
11,60;Nov 25 2016;42699
11,32;Nov 28 2016;42702
11,64;Nov 29 2016;42703
11,92;Nov 30 2016;42704
12,34;Dec 1 2016;42705
12,31;Dec 2 2016;42706
12,20;Dec 5 2016;42709
12,83;Dec 6 2016;42710
13,77;Dec 7 2016;42711
14,40;Dec 8 2016;42712
14,02;Dec 9 2016;42713
14,06;Dec 12 2016;42716
13,96;Dec 13 2016;42717
13,82;Dec 14 2016;42718
14,17;Dec 15 2016;42719
14,40;Dec 16 2016;42720
14,20;Dec 19 2016;42723
14,33;Dec 20 2016;42724
14,24;Dec 21 2016;42725
14,26;Dec 22 2016;42726
14,37;Dec 23 2016;42727
14,38;Dec 27 2016;42731
14,19;Dec 28 2016;42732
14,11;Dec 29 2016;42733
14,12;Dec 30 2016;42734
14,35;Jan 2 2017;42737
14,45;Jan 3 2017;42738
14,52;Jan 4 2017;42739
14,43;Jan 5 2017;42740
14,46;Jan 6 2017;42741
14,14;Jan 9 2017;42744
14,17;Jan 10 2017;42745
14,08;Jan 11 2017;42746
13,91;Jan 12 2017;42747
14,02;Jan 13 2017;42748
13,70;Jan 16 2017;42751
13,66;Jan 17 2017;42752
13,55;Jan 18 2017;42753
13,72;Jan 19 2017;42754
13,71;Jan 20 2017;42755
14,25;Jan 23 2017;42758
15,42;Jan 24 2017;42759
15,57;Jan 25 2017;42760
15,63;Jan 26 2017;42761
15,40;Jan 27 2017;42762
14,91;Jan 30 2017;42765
14,74;Jan 31 2017;42766
14,68;Feb 1 2017;42767
14,94;Feb 2 2017;42768
14,98;Feb 3 2017;42769
14,63;Feb 6 2017;42772
14,55;Feb 7 2017;42773
14,39;Feb 8 2017;42774
14,50;Feb 9 2017;42775
14,40;Feb 10 2017;42776
14,77;Feb 13 2017;42779
15,01;Feb 14 2017;42780
14,73;Feb 15 2017;42781
14,78;Feb 16 2017;42782
14,86;Feb 17 2017;42783
14,65;Feb 20 2017;42786
14,62;Feb 21 2017;42787
14,51;Feb 22 2017;42788
14,36;Feb 23 2017;42789
14,10;Feb 24 2017;42790
13,70;Feb 27 2017;42793
13,52;Feb 28 2017;42794
13,73;Mar 1 2017;42795
13,72;Mar 2 2017;42796
13,96;Mar 3 2017;42797
13,72;Mar 6 2017;42800
13,72;Mar 7 2017;42801
13,96;Mar 8 2017;42802
14,12;Mar 9 2017;42803
14,18;Mar 10 2017;42804
14,17;Mar 13 2017;42807
14,04;Mar 14 2017;42808
14,21;Mar 15 2017;42809
14,58;Mar 16 2017;42810
14,60;Mar 17 2017;42811
14,58;Mar 20 2017;42814
14,55;Mar 21 2017;42815
14,33;Mar 22 2017;42816
14,40;Mar 23 2017;42817
14,59;Mar 24 2017;42818
14,57;Mar 27 2017;42821
14,65;Mar 28 2017;42822
14,77;Mar 29 2017;42823
14,71;Mar 30 2017;42824
14,90;Mar 31 2017;42825
14,77;Apr 3 2017;42828
14,61;Apr 4 2017;42829
14,50;Apr 5 2017;42830
14,35;Apr 6 2017;42831
14,32;Apr 7 2017;42832
14,28;Apr 10 2017;42835
14,25;Apr 11 2017;42836
14,18;Apr 12 2017;42837
14,05;Apr 13 2017;42838
13,87;Apr 18 2017;42843
14,11;Apr 19 2017;42844
14,11;Apr 20 2017;42845
14,25;Apr 21 2017;42846
14,78;Apr 24 2017;42849
14,82;Apr 25 2017;42850
14,60;Apr 26 2017;42851
14,58;Apr 27 2017;42852
14,53;Apr 28 2017;42853
14,55;May 2 2017;42857
14,72;May 3 2017;42858
15,00;May 4 2017;42859
15,25;May 5 2017;42860
15,28;May 8 2017;42863
15,33;May 9 2017;42864
15,29;May 10 2017;42865
14,84;May 11 2017;42866
14,75;May 12 2017;42867
14,84;May 15 2017;42870
14,99;May 16 2017;42871
14,90;May 17 2017;42872
15,05;May 18 2017;42873
15,13;May 19 2017;42874
14,62;May 22 2017;42877
14,67;May 23 2017;42878
14,43;May 24 2017;42879
14,39;May 25 2017;42880
14,35;May 26 2017;42881
14,06;May 29 2017;42884
13,88;May 30 2017;42885
14,05;May 31 2017;42886
14,20;June 1 2017;42887
14,05;June 2 2017;42888
13,85;June 5 2017;42891
13,76;June 6 2017;42892
13,73;June 7 2017;42893
13,97;June 8 2017;42894
14,07;June 9 2017;42895
14,22;June 12 2017;42898
14,50;June 13 2017;42899
14,51;June 14 2017;42900
14,41;June 15 2017;42901
14,59;June 16 2017;42902
14,61;June 19 2017;42905
14,44;June 20 2017;42906
14,69;June 21 2017;42907
